Open,High,Low,Close,Volume,Date,Price,MA20,MA50,RSI,MACD,Signal_Line,BB_High,BB_Low,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Lag_6,Lag_7,Return_1d,Return_5d,Volatility_5d,Price_Change,Volume_Change,Tomorrow
4271.32489689292,4334.167378134563,4266.415328045917,4306.03564453125,2330091.0,2024-07-31,4300.29135309024,4095.9335205078123,3892.33744140625,81.81906790871243,126.89439729793867,111.16990879737871,4450.966071100347,3740.9009699152775,4286.3974609375,4301.86279296875,4308.49072265625,4244.322265625,4228.3662109375,4224.537109375,4209.80859375,0.004581512510847485,0.018368662911183664,26.63426634540217,34.71074763832985,0.29600268312136446,4317.5732421875
4319.831452135074,4339.371440757876,4286.102617400063,4317.5732421875,2202244.0,2024-08-01,4312.7370290789695,4115.032202148437,3902.2584912109373,92.96352847516322,126.3507383291435,114.20607470373167,4474.81299572172,3755.2514085751545,4306.03564453125,4286.3974609375,4301.86279296875,4308.49072265625,4244.322265625,4228.3662109375,4224.537109375,0.002679401335403009,0.017258580281653835,11.433880324921487,-2.2582099475739597,-0.05486781417549791,4205.5859375
4286.053969556137,4318.457126714295,4192.772153494779,4205.5859375,2811282.0,2024-08-02,4255.614640104537,4131.085913085937,3911.2495654296877,77.17361206619906,115.55144003573878,114.4751477701331,4475.899026552417,3786.272799619457,4317.5732421875,4306.03564453125,4286.3974609375,4301.86279296875,4308.49072265625,4244.322265625,4228.3662109375,-0.02593755760603189,-0.023884183993973518,44.95839544724463,-80.46803205613742,0.27655337010794434,4079.900634765625
4162.332487870675,4162.332487870675,4036.1565679151713,4079.900634765625,2787771.0,2024-08-05,4099.2445278929235,4138.127087402344,3917.99927734375,49.59986030455557,95.74744782094785,110.72960778029605,4472.009323050737,3804.2448517539506,4205.5859375,4317.5732421875,4306.03564453125,4286.3974609375,4301.86279296875,4308.49072265625,4244.322265625,-0.029885325042029343,-0.051596754449238724,99.17548881354526,-82.43185310505032,-0.008363088441501021,4095.759033203125
4095.513554753193,4181.23443768936,4085.546746125882,4095.759033203125,2203067.0,2024-08-06,4133.390591907621,4146.409350585937,3924.8349609375,50.21412535636483,80.40541792322256,104.66476980888136,4466.498480779551,3826.320220392324,4079.900634765625,4205.5859375,4317.5732421875,4306.03564453125,4286.3974609375,4301.86279296875,4308.49072265625,0.0038869570259549846,-0.04447521012031386,112.23140308861797,0.24547844993185208,-0.20973889175258653,4124.47998046875
4151.531513665411,4168.175144224216,4104.694033994683,4124.47998046875,1237666.0,2024-08-07,4136.434589109449,4157.038720703125,3931.0410888671877,38.586060748763835,69.76013766644337,97.68384338039377,4457.877584391408,3856.199857014842,4095.759033203125,4079.900634765625,4205.5859375,4317.5732421875,4306.03564453125,4286.3974609375,4301.86279296875,0.007012362551798823,-0.042163065764000196,98.23863698449074,-27.051533196660785,-0.4382077349440575,4097.08447265625
4105.381836528783,4155.459443240806,4084.7616455297134,4097.08447265625,2441283.0,2024-08-08,4120.110544385259,4166.67548828125,3937.5604052734375,36.617559331623646,58.439434418493875,89.8349615880138,4444.932936801594,3888.418039760906,4124.47998046875,4095.759033203125,4079.900634765625,4205.5859375,4317.5732421875,4306.03564453125,4286.3974609375,-0.006642172575022753,-0.05106775430624522,50.16011511595482,-8.297363872533424,0.9724893468835696,4152.26806640625
4140.730579021024,4176.717624634707,4129.487474001761,4152.26806640625,1302536.0,2024-08-09,4153.102549318234,4182.811206054687,3945.231396484375,44.43280705235409,53.30607115393559,82.52918350119816,4411.826714449524,3953.7956976598507,4097.08447265625,4124.47998046875,4095.759033203125,4079.900634765625,4205.5859375,4317.5732421875,4306.03564453125,0.01346899096620846,-0.012677869834576416,28.599805361141186,11.537487385226086,-0.46645431930669246,4119.76611328125
4153.494944715224,4162.332168001852,4110.634507665087,4119.76611328125,936912.0,2024-08-12,4136.48333783347,4196.609143066406,3952.39244140625,40.20017903303891,46.083980356586835,75.2401428722759,4364.801960529063,4028.41632560375,4152.26806640625,4097.08447265625,4124.47998046875,4095.759033203125,4079.900634765625,4205.5859375,4317.5732421875,-0.00782751802272974,0.009771188586291446,23.191846885048204,-33.72883143397394,-0.28070164663395103,4121.04345703125
4136.802982285547,4157.423172797769,4107.345567268085,4121.04345703125,1495593.0,2024-08-13,4132.384370032927,4198.445861816406,3960.289267578125,39.91334907080393,40.00236991300517,68.19258828042176,4362.219332935098,4034.6723906977154,4119.76611328125,4152.26806640625,4097.08447265625,4124.47998046875,4095.759033203125,4079.900634765625,4205.5859375,0.00031005249202920027,0.006173318211142753,19.65124089348718,-15.759525254296932,0.5963003996106357,4217.5654296875
